tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
BA-07715/2020,http://albertolopesnews.com.br/eleicoes-2020-cristiano-lidera-com-613-em-rio-de-contas/,RIO DE CONTAS,1,P,1,,,DR CRISTIANO,"61,3",MARCIO FARIAS,"27,7",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-09511/2020,https://vozdabahia.com.br/bn-seculus-em-pintadas-xoxa-aparece-em-vantagem-em-intencoes-de-voto/,PINTADAS,1,P,1,,,XOXA,"49,17",VALCIR,"45,15",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-09511/2020,https://vozdabahia.com.br/bn-seculus-em-pintadas-xoxa-aparece-em-vantagem-em-intencoes-de-voto/,PINTADAS,1,P,0,,,XOXA,"47,75",VALCIR,"43,74",,,,,,,,,,,,,,,,,,,,,,,,,,
CE-06379/2020,http://blogdowilrismar.com.br/?view=1&id_evento=1529,FORTALEZA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06488/2020,https://esemfoco.com/2020/10/23/pesquisa-mostra-fabricio-petri-disparado-em-anchieta/,ANCHIETA,1,P,1,,,FABRICIO PETRI,"51,3",MARQUINHOS ASSAD,"33,3",GEOVANE,"13,3",NICOLAU,"1,5",,,,,,,,,,,,,,,,,,,,,,
ES-03944/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/70433/cariacica-euclerio-lidera-com-22-abre-mais-dez-pontos-vantagem,CARIACICA,1,P,1,,,EUCLERIO SAMPAIO,22,CELIA TAVARES,7,SUBTENENTE ASSIS,5,JOEL DA COSTA,4,MARCOS BRUNO,3,SANDRO LOCUTOR,9,SAULO ANDREON,3,,,,,,,,,,,,,,,,
ES-03944/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/70433/cariacica-euclerio-lidera-com-22-abre-mais-dez-pontos-vantagem,CARIACICA,1,P,0,,,EUCLERIO SAMPAIO,17,CELIA TAVARES,5,SUBTENENTE ASSIS,5,JOEL DA COSTA,4,MARCOS BRUNO,2,SANDRO LOCUTOR,5,SAULO ANDREON,2,,,,,,,,,,,,,,,,
ES-06334/2020,https://www.aquinoticias.com/2020/10/sergio-fonseca-lidera-pesquisa-eleitoral-em-jeronimo-monteiro/,JERÔNIMO MONTEIRO,1,P,1,,,EDSON FOSSE,"30,47",SERGIO FONSECA,"52,6",,,,,,,,,,,,,,,,,,,,,,,,,,
ES-06334/2020,https://www.aquinoticias.com/2020/10/instituto-solucao-pesquisa-espontanea-mostra-intencao-de-voto-para-prefeito-de-jeronimo-monteiro/,JERÔNIMO MONTEIRO,1,P,0,,,EDSON FOSSE,"28,13",SERGIO FONSECA,"48,7",,,,,,,,,,,,,,,,,,,,,,,,,,
ES-02425/2020,https://www.agenciabr.com.br/pesquisa-ibope-em-linhares-guerino-zanon-57-lucas-scaramussa-11-eliana-dadalto-9/,LINHARES,1,P,0,,,GUERINO ZANON,50,LUCAS SCARAMUSSA,7,MARCOS GARCIA,5,ELIANA DADALTO,3,IGOR BELLUCIO,1,,,,,,,,,,,,,,,,,,,,
ES-02425/2020,https://www.agenciabr.com.br/pesquisa-ibope-em-linhares-guerino-zanon-57-lucas-scaramussa-11-eliana-dadalto-9/,LINHARES,1,P,1,,,GUERINO ZANON,57,LUCAS SCARAMUSSA,11,ELIANA DADALTO,9,MARCOS GARCIA,8,ANTONIO DE FREITAS,2,IGOR BELLUCIO,1,,,,,,,,,,,,,,,,,,
ES-01377/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/20/pesquisa-rede-vitoria-futura-daniel-santana-e-o-primeiro-em-sao-mateus/,SÃO MATEUS,1,P,1,,,DANIEL SANATANA,"33,5",FERREIRA JUNIOR,"13,8",CARLINHOS LYRIO,"13,5",LAURINHO BARBOSA,3,NILIS CASTBERG,"2,8",ELIEZER NARDOTO,"1,8",DR MAURO,"1,5",,,,,,,,,,,,,,,,
ES-01377/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/10/20/pesquisa-rede-vitoria-futura-daniel-santana-e-o-primeiro-em-sao-mateus/,SÃO MATEUS,1,P,0,,,DANIEL SANATANA,"29,3",CARLINHOS  LYRIO,"7,8",FERREIRA JUNIOR,"6,5",LAURINHO BARBOSA,2,NILIS CASTBERG,"1,5",ELIEZER NARDOTO,1,,,,,,,,,,,,,,,,,,
ES-03578/2020,https://tconline.com.br/marcos-guerra-lidera-em-jaguare-com-555-das-intencoes-de-voto/,JAGUARÉ,1,P,0,,,MARCOS GUERRA,"41,5",LUCIANO LAQUINI,12,JOAO VANES,"1,5",,,,,,,,,,,,,,,,,,,,,,,,
ES-03578/2020,https://tconline.com.br/marcos-guerra-lidera-em-jaguare-com-555-das-intencoes-de-voto/,JAGUARÉ,1,P,1,,,MARCOS GUERRA,"55,5",LUCIANO LAQUINI,"16,8",JOAO VANES,"4,5",,,,,,,,,,,,,,,,,,,,,,,,
GO-07373/2020,https://www.dm.jor.br/politica/2020/10/andre-chaves-do-mdb-lidera-em-buriti-alegre-com-515/,BURITI ALEGRE,1,P,1,,,ANDRE CHAVES,"51,5",JOAO ALFREDO,31,FELIX,"12,6",GARIBALDO NETO,"4,2",,,,,,,,,,,,,,,,,,,,,,
GO-03303/2020,https://www.emaisgoias.com.br/leda-borges-lidera-eleicao-em-valparaiso-com-415-das-intencoes-de-voto/,VALPARAÍSO DE GOIÁS,1,P,1,,,LEDA BORGES,41,PABIO MOSSORO,27,PROFESSOR SILVANO,"2,6",ELIVIS SANTOS,2,,,,,,,,,,,,,,,,,,,,,,
GO-05972/2020,https://www.meganesia.com.br/cotidiano-e-politica/6329-pesquisa-directa-aponta-leozao-com-38-9-das-intencoes-de-votos-em-goianesia,GOIANÉSIA,1,P,0,,,LEOZAO,"30,2",PEDRO GONCALVES,"14,3",EMERSON AUTO VIP,"10,1",,,,,,,,,,,,,,,,,,,,,,,,
GO-05972/2020,https://www.meganesia.com.br/cotidiano-e-politica/6329-pesquisa-directa-aponta-leozao-com-38-9-das-intencoes-de-votos-em-goianesia,GOIANÉSIA,1,P,1,,,LEOZAO,"38,9",PEDRO GONCALVES,"19,2",EMERSON AUTO VIP,"17,2",CARLOS DO ITAPAUA,1,,,,,,,,,,,,,,,,,,,,,,
GO-07142/2020,https://drive.google.com/file/d/1-Omfe1lJRZ5g3q-w9AtGRWJGs39iN2hP/view,GOIÂNIA,1,P,1,,,VANDERLAN,"28,9",MAGUITO VILELA,"21,9",ADRIANA ACCORSI,"11,6",MAJOR ARAUJO,"4,3",ALLYSON LIMA,"3,2",GUSTAVO GAYER,"2,8",ELIAS VAZ,"2,3",VIRMONDES CRUVINEL,"1,5",MANU JACOB,"1,3",,,,,,,,,,,,
GO-07142/2020,https://drive.google.com/file/d/1-Omfe1lJRZ5g3q-w9AtGRWJGs39iN2hP/view,GOIÂNIA,1,P,0,,,VANDERLAN,"20,2",MAGUITO VILELA,"15,9",ADRIANA ACCORSI,"7,5",MAJOR ARAUJO,"2,7",GUSTAO GAYER,"1,8",ELIAS VAZ,"1,3",VIRMONDES CRUVINEL,1,,,,,,,,,,,,,,,,
GO-06530/2020,https://www.jornalopcao.com.br/ultimas-noticias/em-porangatu-vanuza-valadares-lidera-intencao-de-votos-e-tem-a-menor-rejeicao-290881/,PORANGATU,1,P,1,,,VANUZA,32,MARCIO LUIS,"26,25",PEDRO FERNANDES,"20,75",JOSE UILTON,9,,,,,,,,,,,,,,,,,,,,,,
GO-07328/2020,https://sagresonline.com.br/maguito-amplia-vantagem-para-vanderlan-e-lidera-pesquisa-diagnostico-sagres-com-301/,GOIÂNIA,1,p,1,,,MAGUITO VILELA,"30,1",VANDERLAN CARDOSO,"24,8",ADRIANA,"10,2",ELIAS VAZ,"4,2",ALYSSON LIMA,"3,8",MAJOR ARAUJO,"3,4",GUSTAVO GAYER,"1,3",,,,,,,,,,,,,,,,
GO-05917/2020,https://sdnews.com.br/noticia/1590/ipameri-quadro-eleitoral-mostra-crescimento-de-janinho-pacheco-e-consolidacao-na-lideranca.html,IPAMERI,1,P,,,,JANIO PACHECO,"32,1",LUDMILA COSAC,"26,3",BARTO VERONICA,"18,1",WELLINGTON PEIXOTO,"10,6",,,,,,,,,,,,,,,,,,,,,,
GO-00019/2020,https://www.jornalopcao.com.br/ultimas-noticias/pesquisa-aponta-empate-tecnico-entre-dem-e-mdb-em-mineiros-290788/,MINEIROS,1,P,1,,,DRA FLAVIA,"43,7",ALEOMAR REZENDE,"40,8",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-00132/2020,https://sdnews.com.br/noticia/1569/nova-aurora-junior-marreco-lidera-com-frente-consolidada-de-18-6-pontos.html,NOVA AURORA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-02723/2020,https://www.facebook.com/alexandrealcinoonovo/photos/a.146681700445229/170287184751347/?type=3&comment_id=170288978084501,NOVA AURORA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO-04025/2020,https://www.dm.jor.br/cotidiano/2020/10/pesquisa-em-piris-do-rio-mostra-polarizacao-entre-cida-tomazini-e-hugo-do-laticinio/,PIRES DO RIO,1,P,0,,,CIDA TOMAZINI,"28,39",HUGO DO LATICINIO,"21,08",CLEIDE DO GULAS,"4,3",DR HAMILTON,"2,8",AMELIA MOVEIS,"2,15",,,,,,,,,,,,,,,,,,,,
GO-06530/2020,https://www.jornalopcao.com.br/ultimas-noticias/em-porangatu-vanuza-valadares-lidera-intencao-de-votos-e-tem-a-menor-rejeicao-290881/,PORANGATU,1,P,0,,,VANUZA,"23,5",MARCIO LUIS,18,PEDRO FERNANDES,"15,5",JOSE UILTON,"3,5",,,,,,,,,,,,,,,,,,,,,,
MA-01826/2020,https://dracutma.gov/town-clerk/events/53813,APICUM-AÇU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02576/2020,https://fhaloans.guide/loan-limits/2576,FERNANDO FALCÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03426/2020,http://www.escutec.com/noticias.php?codigo1=132,CODÓ,1,P,1,,,ZITO ROLIM,46,ZE FRANCISCO,38,CABO BEZERRA,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-05336/2020,https://jornalpequeno.com.br/2020/10/26/dr-cacula-coelho-lidera-pesquisa-para-prefeito-em-presidente-medici/,PRESIDENTE MÉDICI,1,P,0,,,CAÇULA COELHO,"48,3",IVONE PINHO,"38,3",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08340/2020,https://jornalpequeno.blog.br/johncutrim/iracy-weba-aparece-em-primeiro-na-pesquisa-escutec-em-nova-olinda/,NOVA OLINDA DO MARANHÃO,1,P,0,,,IRACY WEBA,54,CLELIA BARROS,25,PROFESSOR GERRA,6,,,,,,,,,,,,,,,,,,,,,,,,
MA-09788/2020,https://www.facebook.com/BlogdoJoaoCosta/posts/3713752331988873,GOVERNADOR NUNES FREIRE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08340/2020,https://jornalpequeno.blog.br/johncutrim/iracy-weba-aparece-em-primeiro-na-pesquisa-escutec-em-nova-olinda/,NOVA OLINDA DO MARANHÃO,1,P,1,,,IRACY WEBA,58,CLELIA BARROS,26,PROFESSOR GERRA,6,,,,,,,,,,,,,,,,,,,,,,,,
MA-05336/2020,https://jornalpequeno.com.br/2020/10/26/dr-cacula-coelho-lidera-pesquisa-para-prefeito-em-presidente-medici/,PRESIDENTE MÉDICI,1,P,1,,,CAÇULA COELHO,"48,3",IVONE PINHO,"37,6",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02194/2020,https://data.medicare.gov/api/views/djen-97ju/rows.rdf?accessType=DOWNLOAD,RAPOSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09720/2020,http://www.escutec.com/noticias.php?codigo1=137,SANTANA DO MARANHÃO,1,P,,,,MARCIO SANTIAGO,45,REGINHO,33,ELDA SOARES,7,,,,,,,,,,,,,,,,,,,,,,,,
MA-01940/2020,https://www.carlinhosfilho.com.br/2020/10/segue-o-lider-pesquisa-mostra-prefeito.html,SÃO RAIMUNDO DO DOCA BEZERRA,1,P,0,,,SELINTON MIRANDA,65,FAGNER MOURA,30,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01540/2020,https://fhaloans.guide/loan-limits/1540,PALMEIRÂNDIA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05419/2020,http://www.escutec.com/noticias.php?codigo1=134,PARAIBANO,1,P,1,,,VANESSA FURTADO,54,RICARDO CAMPOS,38,EDIMAR DO EDINHO,2,,,,,,,,,,,,,,,,,,,,,,,,
MA-09809/2020,https://www.luispablo.com.br/eleicoes-2020/2020/10/o-homem-disparou-dr-humberto-segue-liderando-todas-as-pesquisasmais-uma-pesquisa-confirma-que-dr-humberto-sera-o-proximo-prefeito-de-pedreiras/,PEDREIRAS,1,P,1,,,DR HUMBERTO,"38,03",VANESSA MAIA,"29,08",ANTONIO FRANÇA,"26,17",ALEXANDRE ASSAIANTE,"1,57",,,,,,,,,,,,,,,,,,,,,,
MA-02492/2020,https://needhamma.gov/4560/Dog-License-Registration,POÇÃO DE PEDRAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04736/2020,https://gilbertoleda.com.br/2020/10/20/grupo-de-juran-carvalho-entra-em-desespero-apos-pesquisas-em-p-dutra/,PRESIDENTE DUTRA,1,P,1,,,RAIMUNDINHO DA AUDIOLAR,66,BINE SOARES,22,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01127/2020,http://www.rosarioemfoco.com.br/2020/10/,ROSÁRIO,1,P,0,,,JONAS MAGNO,"34,3",CALVET FILHO,"17,3",SALDANHA DO ROSARIO,"1,3",,,,,,,,,,,,,,,,,,,,,,,,
MA-01127/2020,http://www.rosarioemfoco.com.br/2020/10/,ROSÁRIO,1,P,1,,,JONAS MAGNO,"55,3",CALVET FILHO,"34,3",SALDANHA DO ROSARIO,"4,3",,,,,,,,,,,,,,,,,,,,,,,,
MA-05018/2020,https://www.diariocidade.com/noticias/pesquisa-eleitoral/pesquisa-eleitoral-prefeito-sao-luis-ma-outubro-eleicoes-2020-ibope/,SÃO LUÍS,1,P,1,,,EDUARDO BRAIDE,44,DUARTE,19,NETO EVANGELISTA,14,RUBENS JUNIOR,6,BIRA,3,JEISAEL,2,YGLESIO MOISES,1,PROFESSOR FRANKLIN,1,HERTZ DIAS,1,,,,,,,,,,,,
MA-04184/2020,http://www.escutec.com/pesquisas/pesquisa_vitorino_freire_ma_-_reg_(1).pdf,VITORINO FREIRE,1,P,1,,,LUANNA,64,ZE LEANDRO,26,PAULO MARANHAO,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-09914/2020,https://jornalpequeno.blog.br/johncutrim/vem-ai-a-primeira-pesquisa-eleitoral-em-sao-luis-apos-o-inicio-da-propaganda-partidaria/,SÃO LUÍS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02811/2020,https://jailsonmendes.com.br/2020/10/21/instituto-registra-a-primeira-pesquisa-a-ser-divulgada-na-cidade-de-sao-vicente-ferrer/,SÃO VICENTE FERRER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05195/2020,https://diariosulmaranhense.com.br/2020/10/23/tasso-fragoso-pesquisa-mostra-corrida-eleitoral-para-a-prefeitura-e-camara-de-vereadores/,TASSO FRAGOSO,1,P,1,,,ROBERTH COELHO,"54,74",REGINALDA VIEIRA,"29,93",VANDA MOTA,"2,92",,,,,,,,,,,,,,,,,,,,,,,,
MA-04184/2020,http://www.escutec.com/pesquisas/pesquisa_vitorino_freire_ma_-_reg_(1).pdf,VITORINO FREIRE,1,P,0,,,LUANNA,61,ZE LEANDRO,23,PAULO MARANHAO,1,,,,,,,,,,,,,,,,,,,,,,,,
MG-05471/2020,https://static.poder360.com.br/2020/10/pesquisa-eleitoral-BH-20-a-23-de-out-Parana-Pesquisas.pdf,BELO HORIZONTE,1,P,1,,,KALIL,"59,5",JOAO VITOR XAVIER,8,AUREA CAROLINA,"4,6",BRUNO ENGLER,"3,9",NILMARIO MIRANDA,"2,5",RODRIGO PAIVA,2,PROFESSOR WENDEL,1,,,,,,,,,,,,,,,,
MA-06672/2020,https://jornalpequeno.com.br/2020/10/21/luanna-e-lider-disparada-nas-eleicoes-de-vitorino-freire-aponta-pesquisa/,VITORINO FREIRE,1,P,1,,,LUANNA,"66,14",ZE LEANDRO,"25,65",PAULO MARANHAO,"1,2",EVANDRO,1,,,,,,,,,,,,,,,,,,,,,,
MG-02056/2020,https://www.portalondasul.com.br/pesquisa-onda-sul-instituto-resultado-mostra-empate-tecnico-para-prefeito-de-alterosa/,ALTEROSA,1,P,1,,,KLEBINHO,"40,89",MARCELO ,"37,67",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-05471/2020,https://static.poder360.com.br/2020/10/pesquisa-eleitoral-BH-20-a-23-de-out-Parana-Pesquisas.pdf,BELO HORIZONTE,1,P,0,,,KALIL,"34,8",JOAO VITOR XAVIER,"2,4",AUREA CAROLINA,"1,9",BRUNO ENGLER,"1,2",,,,,,,,,,,,,,,,,,,,,,
MG-06804/2020,https://www.otempo.com.br/hotsites/eleicoes-2020/kalil-amplia-vantagem-e-chega-a-59-aponta-pesquisa-datatempo-quaest-1.2403897,BELO HORIZONTE,1,P,0,,,ALEXANDRE KALIL,51,JOAO VITOR XAVIER,3,BRUNO ENGLER,2,AUREA CAROLINA,2,RODRIGO PAIVA,1,NILMARIO MIRANDA,1,LUISA BARRETO,1,,,,,,,,,,,,,,,,
MG-06804/2020,https://www.otempo.com.br/hotsites/eleicoes-2020/kalil-amplia-vantagem-e-chega-a-59-aponta-pesquisa-datatempo-quaest-1.2403897,BELO HORIZONTE,1,P,1,,,ALEXANDRE KALIL,59,JOAO VITOR XAVIER,5,BRUNO ENGLER,3,AUREA CAROLINA,3,NILMARIO MIRANDA,2,WENDEL MESQUITA,1,RODRIGO PAIVA,1,LUISA BARRETO,1,,,,,,,,,,,,,,
MG-01808/2020,http://avozdotriangulo.com.br/uniao-de-minas-geova-lidera-pesquisa-com-50-de-intencao-de-votos/,UNIÃO DE MINAS,1,P,1,,,GEOVA,50,REYTON,"38,2",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-02948/2020,https://defatoonline.com.br/vox-populi-ronaldo-lidera-pesquisa-com-45-dos-votos-em-itabira/,ITABIRA,1,P,1,,,RONALDO MAGALHAES,45,MARCO ANTONIO,22,MARCINHO DA LOTERIA,5,ALEXANDRE BANANA,3,,,,,,,,,,,,,,,,,,,,,,
MG-00134/2020,https://clubenoticia.com.br/Noticia/index/12855/Justica_impede_divulgacao_de_pesquisa_eleitoral_em_Patos_de_Minas,PATOS DE MINAS,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03168/2020,https://agazetanews.com.br/noticia/politica/157264/eleicoes-2020-pesquisa-aponta-vitoria-de-dr-bandeira-com-75-dos-votos-em-amambai,AMAMBAI,1,P,0,,,DR BANDEIRA,"66,25",ZE BAMBIL,5,,,,,,,,,,,,,,,,,,,,,,,,,,
MS-03168/2020,https://agazetanews.com.br/noticia/politica/157264/eleicoes-2020-pesquisa-aponta-vitoria-de-dr-bandeira-com-75-dos-votos-em-amambai,AMAMBAI,1,P,1,,,DR BANDEIRA,75,ZE BAMBIL,"8,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-08104/2020,https://www.jd1noticias.com/politica/pesquisa-mostra-terceira-via-em-corumba/81154/,CORUMBÁ,1,P,0,,,IUNES,23,DOUTOR GABRIEL,16,PAULO DUARTE,10,ELANO,5,JOSENE,1,ANIZIO,1,,,,,,,,,,,,,,,,,,
MS-04299/2020,https://fronteiranews.com/,CARACOL,1,P,1,,1,NECO PAGLIOSA,"71,05",VALERIA,"28,95",,,,,,,,,,,,,,,,,,,,,,,,,,
MS-08104/2020,https://www.jd1noticias.com/politica/pesquisa-mostra-terceira-via-em-corumba/81154/,CORUMBÁ,1,P,1,,,MARCELO,32,DR GABRIEL,26,PAULO DUARTE,18,ELANO,6,JOSENA,1,ANISIO,1,,,,,,,,,,,,,,,,,,
MS-09465/2020,https://www.agorams.com.br/pesquisa-datamax-aponta-barbosinha-com-33-seguido-de-alan-guedes-com-22/,DOURADOS,1,P,1,,,BARBOSINHA,33,ALAN GUEDES,22,JOAO CARLOS,4,RACIB,3,WILSON MATOS,3,MAURO THRONICKE,2,JEFERSON BEZERRA,1,,,,,,,,,,,,,,,,
MS-06781/2020,https://www.tudodoms.com.br/noticia/102574/marcos-calderan--do-psdb--lidera-corrida-para-prefeito-em-maracaju,MARACAJU,1,P,0,,,MARCOS CALDERAN,"20,75",LENILSO CARVALHO,"19,25",JEAMILTON,8,THIAGO CAMINHA,"1,5",REGINALDO FOTOGRAFO,1,,,,,,,,,,,,,,,,,,,,
MS-06781/2020,https://www.tudodoms.com.br/noticia/102574/marcos-calderan--do-psdb--lidera-corrida-para-prefeito-em-maracaju,MARACAJU,1,P,1,,,MARCOS CALDERAN,"33,25",LENILSO CARVALHO,"30,75",PROFESSOR JEAMILTON,12,THIAGO CAMINHA,"2,5",REGINALDO FOTOGRAFO,"1,5",AMAURI MAZZUCATTO,1,,,,,,,,,,,,,,,,,,
MS-09082/2020,https://voxms.com.br/politica/em-ribas-rejeicao-de-ze-cabelo-amplia-as-chances-de-vitoria-de-joao-alfredo/,RIBAS DO RIO PARDO,1,P,1,,,ZE CABELO,24,JOAO ALFREDO,"21,75",MARQUINHO TEIXEIRA,13,NILSON GOIS,"9,25",TIAGO FRIOSI,7,FABIANA GALVAO,"6,5",,,,,,,,,,,,,,,,,,
