tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
BA-06389/2020,http://www.lidernoticias.com/2020/11/jussara-pesquisa-aponta-thiago-de.html,JUSSARA,1,P,,,,THIAGO,"47,8",TACINHO,"43,8",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-04535/2020,https://www.acheisudoeste.com.br/arquivo/11/2020/1,LIVRAMENTO DE NOSSA SENHORA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-06076/2020,http://www.vr14.com.br/2020/11/pesquisa-para-prefeitura-de-mairi.html,MAIRI,1,P,,,,JABOPE,"41,3",RAIMUNDO DENTISTA,"37,9",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-09613/2020,https://politicalivre.com.br/2020/11/em-monte-santo-silvania-matos-desbanca-prefeito-vando-com-5278-diz-pesquisa/,MONTE SANTO,1,P,1,,,SILVANIA MATOS,"52,78",VANDL,"41,81",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-07851/2020,https://www.culturaerealidade.com.br/em-mulungu-edimario-devera-ser-eleito-no-proximo-domingo-com-53-dos-votos/,MULUNGU DO MORRO,1,P,,,,EDIMARIO,53,ACACIO,44,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-01864/2020,https://blogdowalterley.com.br/2020/11/14/pindobacu-pesquisa-confirma-favoritismo-de-helio-palmeira/,PINDOBAÇU,1,P,,,,HELIO PALMEIRA,"52,81",DAVI MENEZES,"43,95",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-04057/2020,https://bonfimnoticias.com/site/2020/11/13/ponto-novo-nova-pesquisa-registrada-confirma-reeleicao-do-prefeito-tiago-venancio-no-domingo-15/,PONTO NOVO,1,P,1,,,TIAGO VENANCIO,"54,14",THIAGO GILLENO,"40,95",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-06579/2020,https://oecojornal.com.br/dr-cristiano-amplia-vantagem-e-agora-tem-612-das-intencoes-de-votos-em-rio-de-contas/,RIO DE CONTAS,1,P,1,,,DR CRISTIANO,"61,2",MARCIO FARIAS,,"29,1",,,,,,,,,,,,,,,,,,,,,,,,,
BA-04323/2020,https://vejapolitica.com.br/index.php/2020/11/13/prefeitos-de-seabra-e-sao-desiderio-estao-com-reeleicoes-definidas-segundo-pesquisas/,SEABRA,1,P,1,,,FABIO LAGO SUL,"54,3",CARLA DE ROCHINHA,"27,8",ADRIANA,"1,9",,,,,,,,,,,,,,,,,,,,,,,,
BA-02723/2020,"https://www.bnews.com.br/noticias/eleicoes/286899,valenca-jairo-do-banco-do-brasil-lidera-corrida-eleitoral-com-34-das-intencoes-de-voto-diz-pesquisa.html",VALENÇA,1,P,,,,JAIRO DO BANCO,"34,25",JUCELIA NASCIMENTO,"22,63",RICARDO MOURA,"13,75",DR DUDA,"3,25",ZE DA HORA,"3,25",,,,,,,,,,,,,,,,,,,,
BA-00575/2020,https://www.agmarrios.com.br/2020/11/pintadas-ba-nova-pesquisa-confirma.html,PINTADAS,1,P,1,,,VALCYR,"52,1",XOXA,"44,8",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-05346/2020,https://www.bahianoticias.com.br/noticia/254331-bn-painel-brasil-em-pintadas-xoxa-lidera-disputa-apertada-pela-prefeitura.html,PINTADAS,1,P,1,,,XOXA,50,VALCYR,48,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-05346/2020,https://www.bahianoticias.com.br/noticia/254331-bn-painel-brasil-em-pintadas-xoxa-lidera-disputa-apertada-pela-prefeitura.html,PINTADAS,1,P,0,,,XOXA,50,VALCYR,"47,67",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-01222/2020,https://www.augustourgente.com.br/2020/11/quixabeira-terceiro-instituto-de.html,QUIXABEIRA,1,P,1,,,REGINALDO SAMPAIO,"56,67",DOURENILSON,"35,61",,,,,,,,,,,,,,,,,,,,,,,,,,
BA-07470/2020,http://centralnoticia.com.br/noticia/hipolito-renovara-o-mandato-em-sao-gabriel-aponta-resultado-de-pesquisa/8883,SÃO GABRIEL,1,P,1,,,HIPOLITO,57,NINHO DE ENOQUE,33,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-07418/2020,https://cn7.com.br/realtime-big-data-mostra-amadeu-neto-com-57-e-ana-flavia-com-33-em-acarau/,ACARAÚ,1,P,0,,,AMADEU NETO,48,ANA FLAVIA,27,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-07418/2020,https://cn7.com.br/realtime-big-data-mostra-amadeu-neto-com-57-e-ana-flavia-com-33-em-acarau/,ACARAÚ,1,P,1,,,AMADEU NETO,57,ANA FLAVIA,33,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-01227/2020,https://mais.opovo.com.br/colunistas/eliomar-de-lima/2020/11/14/pesquisa-em-aquiraz-aponta-lideranca-de-edson-sa.html,AQUIRAZ,1,P,,,,EDSON SA,"47,4",BRUNO GONCALVES,"37,6",,,,,,,,,,,,,,,,,,,,,,,,,,
CE-02006/2020,https://www.expressoceara.com.br/noticias/politica/edim-da-bil-vence-com-45-dos-votos-em-aracoiaba-mostra-pesquisa,ARACOIABA,1,P,1,,,EDIM DA BIL,45,THIAGO CAMPELLO,40,TELMO,3,,,,,,,,,,,,,,,,,,,,,,,,
CE-04335/2020,https://www.blogrobertomoreira.com/2020/11/pesquisa-realizada-entre-os-dias-10-e.html,BOA VIAGEM,1,P,1,,,REGIS,"55,87",EDVAM ABREU,"2,87",ALINE VIEIRA,"30,54",,,,,,,,,,,,,,,,,,,,,,,,
CE-05127/2020,https://www.blogacontece.com/2020/11/pesquisa-camocim-se-eleicao-fosse-hoje.html,CAMOCIM,1,P,1,,,BETINHA,44,EUVALDETE ,35,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-05127/2020,https://www.blogacontece.com/2020/11/pesquisa-camocim-se-eleicao-fosse-hoje.html,CAMOCIM,1,P,0,,,BETINHA,36,EUVALDETE ,27,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-04343/2020,https://diariodonordeste.verdesmares.com.br/politica/svm-nao-contratou-pesquisa-eleitoral-para-carnaubal-veja-nota-1.3010020,CARNAUBAL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-00463/2020,https://www.diariodocentrodomundo.com.br/essencial/datafolha-em-fortaleza-sarto-tem-32-capitao-wagner-31-e-luizianne-lins-18/,FORTALEZA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-09747/2020,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%A3o_municipal_de_Fortaleza_em_2020,FORTALEZA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-05767/2020,https://nordestenoticia.com.br/2020/11/11/pesquisa-com-suspeitas-de-fraude-em-ipueiras-e-alvo-de-impugnacao-por-parte-do-ministerio-publico/,IPUEIRAS,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE-06432/2020,https://sobraldeprima.blogspot.com/2020/11/pesquisa-eleitoral-em-massape-aponta.html,MASSAPÊ,1,P,,1,,ALINE ALBUQUERQUE,43,JACQUES ALBUQUERQUE,"30,83",JOAO PONTES,"23,32",GERARDIM,"1,55",JAMIL OLIVEIRA,"1,3",,,,,,,,,,,,,,,,,,,,
CE-03985/2020,https://www.flaviopintonews.com.br/2020/11/real-big-data-aponta-lideranca-de-saul.html,SÃO BENEDITO,1,P,0,,,SAUL MACIEL,40,DR MICHELL,25,TOTONHO LIMA,3,HENRIQUE SANTANA,2,,,,,,,,,,,,,,,,,,,,,,
CE-03985/2020,https://www.flaviopintonews.com.br/2020/11/real-big-data-aponta-lideranca-de-saul.html,SÃO BENEDITO,1,P,1,,,SAUL MACIEL,48,DR MICHELL,34,TOTONHO LIMA,7,HENRIQUE SANTANA,3,,,,,,,,,,,,,,,,,,,,,,
CE-02862/2020,https://www.ointrigante.com.br/noticias/eleicoes-2020/eleicao-em-uruburetama-indefinida-tete-empata-com-branco-do-angelim,URUBURETAMA,1,P,1,,,BRANCO DO ARGELIM,35,TETE,30,EDUARDO DAVID,21,,,,,,,,,,,,,,,,,,,,,,,,
CE-02862/2020,https://www.ointrigante.com.br/noticias/eleicoes-2020/eleicao-em-uruburetama-indefinida-tete-empata-com-branco-do-angelim,URUBURETAMA,1,P,0,,,BRANCO DO ARGELIM,30,TETE,24,EDUARDO DAVID,15,,,,,,,,,,,,,,,,,,,,,,,,
CE-01901/2020,https://www.icapuinoticias.com.br/psd-libera-o-resultado-da-pesquisa-lacerda-com-562-e-eurivan-com-281/,ICAPUÍ,,1,P,1,,LACERDA,"56,2",EURIVAN,"28,1",DR SILVANA,"4,5",,,,,,,,,,,,,,,,,,,,,,,,
CE-07789/2020,https://www.facebook.com/icapuipatrulha/posts/2173385962806460,ICAPUÍ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-05156/2020,https://www.aquinoticias.com/2020/11/nirro-lidera-disputa-eleitoral-em-alegre-com-quase-30-pontos-de-vantagem/,ALEGRE,1,P,1,,1,NIRRO,"51,47",ROMARIO BRASIL,"23,13",ALEXANDRE NAZARIO,"11,73",CAPITAO ROMULLO,"9,12",,,,,,,,,,,,,,,,,,,,,,
ES-05156/2020,https://www.aquinoticias.com/2020/11/nirro-lidera-disputa-eleitoral-em-alegre-com-quase-30-pontos-de-vantagem/,ALEGRE,1,P,0,,1,NIRRO,"50,83",ROMARIO BRASIL,"24,09",ALEXANDRE NAZARIO,"11,55",CAPITAO ROMULLO,"9,24",,,,,,,,,,,,,,,,,,,,,,
ES-00721/2020,https://esemfoco.com/2020/11/13/pesquisa-fabricio-petri-dispara-em-anchieta-chegando-a-57/,ANCHIETA,1,p,1,,,FABRICIO PETRI,"57,9",MARQUINHOS ASSAD,"20,3",GEOVANE MENEGUELLE,"9,3",,,,,,,,,,,,,,,,,,,,,,,,
ES-00721/2020,https://esemfoco.com/2020/11/13/pesquisa-fabricio-petri-dispara-em-anchieta-chegando-a-57/,ANCHIETA,1,p,0,,,FABRICIO PETRI,"54,1",MARQUINHOS ASSAD,"18,7",GEOVANE MENEGUELLE,"8,6",,,,,,,,,,,,,,,,,,,,,,,,
ES-01858/2020,https://folhalitoral.com.br/dr-coutinho-mantem-vantagem-em-aracruz-mas-eleicao-esta-indefinida/,ARACRUZ,1,P,1,,,DR COUTINHO,"26,8",ALCANTARO FILHO,"22,8",MAJOR WALLACE,"14,5",JONES,"9,3",EVILASIO COSTA,"5,5",PAULO NERES,"1,3",ADILSON SIMAO,1,,,,,,,,,,,,,,,,
ES-03150/2020,https://www.aquinoticias.com/2020/11/liderando-pesquisas-fabricio-petri-abre-quase-30-pontos-de-vantagem-em-anchieta/,ANCHIETA,1,P,1,,1,FABRICIO PETRI,"56,04",GEOVANE MENEGUELLE,"17,03",MARQUINHOS ASSAD,"25,27",NICOLAU CARONE,"1,65",,,,,,,,,,,,,,,,,,,,,,
ES-03150/2020,https://www.aquinoticias.com/2020/11/liderando-pesquisas-fabricio-petri-abre-quase-30-pontos-de-vantagem-em-anchieta/,ANCHIETA,1,P,0,,1,FABRICIO PETRI,"56,75",MARQUINHOS ASSAD,"25,34",GEOVANE MENEGUELLE,"16,25",NICOLAU CARONE,"1,65",,,,,,,,,,,,,,,,,,,,,,
ES-01858/2020,https://folhalitoral.com.br/dr-coutinho-mantem-vantagem-em-aracruz-mas-eleicao-esta-indefinida/,ARACRUZ,1,P,0,,,DR COUTINHO,"19,8",ALCANTARO FILHO,"16,3",JONES CAVAGLIERI,8,MAJOR WALLACE,"7,3",EVILASIO COSTA,"3,8",,,,,,,,,,,,,,,,,,,,
ES-09427/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/13/dr-coutinho-esta-na-frente-em-aracruz/,ARACRUZ,1,P,0,,,DR COUTINHO,"23,3",ALCANTARO FILHO,"18,3",MAJOR WALLACE,"7,8",JONES,"7,3",EVILASIO COSTA,"3,5",,,,,,,,,,,,,,,,,,,,
ES-09427/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/13/dr-coutinho-esta-na-frente-em-aracruz/,ARACRUZ,1,P,1,,,DR COUTINHO,32,ALCANTARO FILHO,24,MAJOR WALLACE,"9,3",JONES,8,EVILASIO COSTA,6,PAULO NERES,1,,,,,,,,,,,,,,,,,,
ES-03526/2020,https://www.capixabanews.com/toninho-lidera-pesquisa-nas-intensoes-de-voto-e-tininho-e-norma-nas-rejeicoes/,MARATAÍZES,1,P,1,,,NORMA AYUB,"19,52",TONINHO,"34,3",TININHO,"31,58",,,,,,,,,,,,,,,,,,,,,,,,
ES-03526/2020,https://www.capixabanews.com/toninho-lidera-pesquisa-nas-intensoes-de-voto-e-tininho-e-norma-nas-rejeicoes/,MARATAÍZES,1,P,0,,,NORMA AYUB,"17,83",TONINHO,"28,01",TONINHO,"32,6",,,,,,,,,,,,,,,,,,,,,,,,
ES-02459/2020,https://www.aquinoticias.com/2020/11/e-fake-que-pesquisa-apontando-vitoria-de-genaldo-em-atilio-vivacqua-foi-barrada-pela-justica-eleitoral/,ATÍLIO VIVÁCQUA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES-00638/2020,https://www.folhadoes.com/noticia/politica-eleicoes-2020/71375/victor-coelho-sera-reeleito-cachoeiro-es-com-50-29-dos-votos-validos,CACHOEIRO DE ITAPEMIRIM,1,P,,,,VICTOR COELHO,"23,12",DIEGO LIBARDI,"15,67",JONAS NOGUEIRA,"9,62",RENATA FIORIO,"6,47",FAYA BELO,"4,15",JOANA D ARCK,"2,16",IZAIAS JUNIOR,"1,66",PAULO SERGIO,"1,08",,,,,,,,,,,,,,
ES-08681/2020,https://g1.globo.com/es/espirito-santo/eleicoes/2020/noticia/2020/11/12/pesquisa-ibope-em-cachoeiro-de-itapemirim-votos-validos-victor-coelho-59percent-diego-libardi-11percent-jonas-nogueira-11percent.ghtml,CACHOEIRO DE ITAPEMIRIM,1,P,,,,VICTOR COELHO,49,DIEGO LIBARDI,9,JONAS NOGUEIRA,9,RENATA FIORIO,4,FAYDA BELO,3,FABRICIO DO ZUMBI,3,JOANA D ARCK,2,PROF BRENO,1,IZAIAS JUNIOR,1,,,,,,,,,,,,
ES-01787/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/14/marcos-bruno-tem-mais-apoio-de-eleitores-de-ensino-medio-e-superior/,CARIACICA,1,P,0,,,MARCOS BRUNO,13,EUCLERIO SAMPAIO,"7,7",CELIA TAVARES,"4,5",SANDRO LOCUTOR,"3,7",SUBTENENTE ASSIS,"3,3",DR HELCIO,3,SAULO ANDERSON,"2,5",HERALDO LEMOS,"2,2",DR MOTTA,2,JOEL DA COSTA,"1,5",ADILSON AVELINA,"1,3",,,,,,,,
ES-01787/2020,https://www.folhavitoria.com.br/politica/blogs/guia-eleicoes-2020/2020/11/14/marcos-bruno-tem-mais-apoio-de-eleitores-de-ensino-medio-e-superior/,CARIACICA,1,P,1,,,MARCOS BRUNO,"16,7",EUCLERIO SAMPAIO,"11,7",SANDRO LOCUTOR,"8,3",CELIA TAVARES,"6,8",DR HELCIO,"5,2",SUBTENENTE ASSIS,5,HERALDO LEMOS,5,DR MOTTA,4,SAULO ANDREONN,"3,8",JOEL DA COSTA,"3,3",ADILSON AVELINA,"2,7",CELSO ANDREON,"2,2",,,,,,
ES-00201/2020,https://g1.globo.com/es/espirito-santo/eleicoes/2020/noticia/2020/11/12/pesquisa-ibope-em-colatina-votos-validos-guerino-balestrassi-46percent-luciano-merlo-20percent.ghtml,COLATINA,1,P,,,,GUERINO BALESTRASSI,40,LUCIANO MERLO,18,MARICELIS,14,RENATA NUNES,7,GENIVALDO,3,BARBOZINHA,2,GESSE,1,MARCOS DE OLIVEIRA,1,MARCOS D AVILA,1,ELODILSON ,1,,,,,,,,,,
ES-01063/2020,https://eshoje.com.br/edson-magalhaes-lidera-cenarios-de-voto-em-guarapari/,GUARAPARI,1,P,1,,,EDSON MAGALHAES,"30,3",CARLOS VON,"21,5",GEDSON MERIZIO,"18,3",OZIEL DE SOUSA,"4,3",BARBARA HORA,"2,8",FERNANDA MAZELLI,"2,3",CLAUDIO PAIVA,"1,8",MARIA HELENA,"1,8",,,,,,,,,,,,,,
ES-01063/2020,https://eshoje.com.br/edson-magalhaes-lidera-cenarios-de-voto-em-guarapari/,GUARAPARI,1,P,0,,,EDSON MAGALHAES,"26,5",CARLOS VON,19,GEDSON MERIZIO,"15,5",BARBARA HORA,"2,3",OZIEL DE SOUSA,2,FERNANDA MAZELLI,"1,8",CLAUDIO PAIVA,"1,3",,,,,,,,,,,,,,,,
ES-01992/2020,https://www.folhaonline.es/guarapari-pesquisa-aponta-empate-tecnico-entre-edson-magalhaes-e-carlos-von/,GUARAPARI,1,P,0,,,EDSON MAGALHAES,"31,8",CARLOS VON,"22,8",GEDSON MERIZIO,"13,3",OZIEL DE SOUSA,"1,5",CORONEL FERRARI,"1,3",,,,,,,,,,,,,,,,,,,,
