tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AL-00078/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-01016/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-01672/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-03256/2022""",AL,ALAGOAS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-04723/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-06527/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-09541/2022""",AM,AMAZONAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AP-00875/2022""",AP,AMAPÁ,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00200/2022""",BR,BRASIL,Presidente,1,https://www.maisgoias.com.br/goias-pesquisas-mais-goias-bolsonaro-tem-5381-dos-votos-no-estado-e-lula-301/,GO,pr,1,,,Bolsonaro,"53,81",Lula,"30,1",Ciro,"4,86",Tebet,"4,19",,,,,,,,,,,,,,,,
"""BR-00474/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01023/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01391/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01471/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02216/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02223/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02752/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02910/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02953/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03104/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03340/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03385/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03892/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03927/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04109/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04375/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04693/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05579/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05964/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06001/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06014/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06194/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06309/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06494/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06797/2022""",BR,BRASIL,Presidente,1,https://g1.globo.com/ce/ceara/eleicoes/2022/noticia/2022/09/10/pesquisa-ipec-com-eleitores-do-ceara-lula-tem-57percent-bolsonaro-19percent-e-ciro-14percent.ghtml,CE,pr,1,,,Lula,57,Bolsonaro,19,Ciro,14,Tebet,2,,,,,,,,,,,,,,,,
"""BR-06907/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06948/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07007/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07182/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07197/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07606/2022""",BR,BRASIL,Presidente,1,https://noticias.uol.com.br/eleicoes/2022/09/10/pesquisa-ipespe-presidencial-10-de-setembro-de-2022.htm,BR,pr,1,,,Lula,44,Bolsonaro,36,Ciro,8,Tebet,5,D'Ávila,1,Soraya,1,,,,,,,,,,,,
"""BR-08331/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08961/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
