tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""BA-02257/2022""",BA,BAHIA,Governador,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-02884/2022""",BA,BAHIA,"Senador, Governador",1,https://bahia.ba/eleicoes2022/otto-lidera-nova-pesquisa-big-data-com-29-das-intencoes-de-voto-para-o-senado/,BA,S,0,,,Otto Alencar,6,Raíssa Soares,4,,,,,,,,,,,,,,,,,,,,
"""BA-02884/2022""",BA,BAHIA,"Senador, Governador",1,https://bahia.ba/eleicoes2022/otto-lidera-nova-pesquisa-big-data-com-29-das-intencoes-de-voto-para-o-senado/,BA,S,1,,,Otto Alencar,29,Raíssa Soares,10,,,,,,,,,,,,,,,,,,,,
"""BA-02884/2022""",BA,BAHIA,"Senador, Governador",1,https://bahia.ba/eleicoes2022/real-time-big-data-acm-neto-lidera-em-todos-os-cenarios/,BA,g,0,,,ACM Neto,23,Jerônimo Rodrigues,6,João Roma,5,,,,,,,,,,,,,,,,,,
"""BA-02884/2022""",BA,BAHIA,"Senador, Governador",1,https://bahia.ba/eleicoes2022/real-time-big-data-acm-neto-lidera-em-todos-os-cenarios/,BA,g,1,,,ACM Neto,56,Jerônimo Rodrigues,18,João Roma,10,Kleber Rosa,1,,,,,,,,,,,,,,,,
"""BA-04346/2022""",BA,BAHIA,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01592/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01917/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01994/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02412/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
