tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AL-00069/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-02278/2022""",AM,AMAZONAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-05007/2022""",AM,AMAZONAS,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-02664/2022""",BA,BAHIA,"Governador, Senador",1,https://bahia.ba/eleicoes2022/sucessao-estadual-pesquisa-revela-diferenca-para-7-pontos-na-lideranca/,BA,G,1,,,ACM Neto,"39,7",Jerônimo Rodrigues,"32,6",João Roma,"10,5",Kleber Rosa,"2,1",Giovani Damico,"0,2",,,,,,,,,,,,,,
"""BA-02664/2022""",BA,BAHIA,"Governador, Senador",1,https://bahia.ba/eleicoes2022/senado-otto-lidera-com-319-raissa-aparece-com-158/,BA,s,1,,,Otto Alencar,"31,9",Raíssa Soares,"15,8",Cacá Leão,"5,8",Tâmara Azevedo,"5,7",Marcelo NIlo,"3,3",,,,,,,,,,,,,,
"""BA-04724/2022""",BA,BAHIA,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00325/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00783/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01100/2022""",BR,BRASIL,Presidente,1,https://www.poder360.com.br/eleicoes/parana-pesquisas-lula-lidera-com-42-e-bolsonaro-tem-34-em-mg/,BR,PR,1,,,Lula,42,Jair Bolsonaro,34,Ciro Gomes,"6,5",Simone Tebet,"2,1",André Janones,2,Pablo Marçal,"1,3",Vera Lúcia,"0,7",Felipe d'Ávila,"0,5",Eymael,"0,1",Leonardo Péricles,"0,1",Luciano Bivar,"0,1",Sofia Manzano,"0,1"
"""BR-01304/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01994/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02426/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03182/2022""",BR,BRASIL,Presidente,1,https://diariodopoder.com.br/brasil-e-regioes/no-ceara-lula-cai-mas-ainda-lidera-bolsonaro-sobe-e-ciro-e-o-3o,CE,PR,1,,,Lula,"42,1",Jair Bolsonaro,"28,6",Ciro Gomes,"14,7",André Janones,"0,8",Pablo Marçal,"0,5",Simone Tebet,"0,4",Felipe d'Ávila,"0,3",Vera Lúcia,"0,3",Eymael,"0,1",Leonardo Péricles,"0,1",Sofia Manzano,"0,1",,
"""BR-03793/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04516/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
