tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AC-07846/2022""",AC,ACRE,"Governador, Senador, Deputado Federal",1,https://ac24horas.com/2022/09/12/no-senado-alan-lidera-com-29-ney-15-jenilson-13-e-marcia-11/,AC,s,1,,,Alan Rick,"29,1",Ney Amorim,"15,1",Jenilson Leite,"13,9",Márcia Bittar,"11,2",Vanda Milani,"5,2",Nazaré Araújo,"4,4",Sanderson Moura,2,,,,,,,,,,
"""AC-07846/2022""",AC,ACRE,"Governador, Senador, Deputado Federal",1,https://agazetadoacre.com/2022/09/noticias/politica/em-nova-pesquisa-gladson-lidera-disputa-eleitoral-com-49-dos-votos-seguido-por-jorge-viana-com-24/,AC,g,1,,,Gladson Cameli,"49,1",Jorge Viana,24,Mara Rocha,8,Sérgio Petecão,5,Márcio Bittar,"3,4",,,,,,,,,,,,,,
"""AC-07846/2022""",AC,ACRE,"Governador, Senador, Deputado Federal",1,https://agazetadoacre.com/2022/09/noticias/politica/em-nova-pesquisa-gladson-lidera-disputa-eleitoral-com-49-dos-votos-seguido-por-jorge-viana-com-24/,AC,g,0,,,Gladson Cameli,"44,3",Jorge Viana,"21,2",Mara Rocha,"6,8",Sérgio Petecão,"2,6",Márcio Bittar,1,,,,,,,,,,,,,,
"""AC-09556/2022""",AC,ACRE,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-00078/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-00149/2022""",AL,ALAGOAS,"Governador, Senador",1,https://tribunadosertao.com.br/2022/09/pesquisa-indica-disputa-em-2-turno-entre-paulo-dantas-e-rui-palmeira/,AL,g,1,,,Paulo Dantas,"23,1",Rui Palmeira,"17,2",Rodrigo Cunha,"16,2",Fernando Collor,"15,5",,,,,,,,,,,,,,,,
"""AL-00149/2022""",AL,ALAGOAS,"Governador, Senador",1,https://tribunadosertao.com.br/2022/09/pesquisa-indica-disputa-em-2-turno-entre-paulo-dantas-e-rui-palmeira/,AL,s,1,,,Renan Filho,38,Davi Davino,"20,7",Coronel do Vale,3,Susana Souza,"1,4",,,,,,,,,,,,,,,,
"""AL-01016/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-01672/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-03256/2022""",AL,ALAGOAS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-04723/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-06527/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-04749/2022""",AM,AMAZONAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AP-00875/2022""",AP,AMAPÁ,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AP-01094/2022""",AP,AMAPÁ,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00579/2022""",BR,BRASIL,Presidente,1,https://rankingpesquisa.com.br/noticias/bolsonaro-segue-na-dianteira-e-bate-8-pontos-na-frente-de-lula-em-mato-grosso-do-sul/,MS,pr,0,,,Bolsonaro,"35,5",Lula,"27,6",Tebet,"1,6",Ciro,"1,2",,,,,,,,,,,,,,,,
"""BR-00579/2022""",BR,BRASIL,Presidente,1,https://rankingpesquisa.com.br/noticias/bolsonaro-segue-na-dianteira-e-bate-8-pontos-na-frente-de-lula-em-mato-grosso-do-sul/,MS,pr,1,,,Bolsonaro,40,Lula,"31,6",Tebet,"5,4",Ciro,"2,3",Soraya,"1,3",,,,,,,,,,,,,,
"""BR-00583/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00698/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00819/2022""",BR,BRASIL,Presidente,1,https://98fmnatal.com.br/ultimas/lula-lidera-no-rn-com-467-e-bolsonaro-tem-301-das-intencoes-de-voto-segundo-pesquisa-tn-difusora-consult/,RN,pr,1,,,Lula,"46,71",Bolsonaro,"30,18",Ciro Gomes,"7,94",Tebet,"2,18",,,,,,,,,,,,,,,,
"""BR-00819/2022""",BR,BRASIL,Presidente,1,https://98fmnatal.com.br/ultimas/lula-lidera-no-rn-com-467-e-bolsonaro-tem-301-das-intencoes-de-voto-segundo-pesquisa-tn-difusora-consult/,RN,pr,0,,,Lula,"43,82",Bolsonaro,"28,18",Ciro Gomes,"5,41",Tebet,"1,24",,,,,,,,,,,,,,,,
