tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AL-00838/2022""",AL,ALAGOAS,"Governador, Senador",1,https://www.brasildefato.com.br/2022/09/01/ipec-em-alagoas-paulo-dantas-e-rodrigo-cunha-lideram-e-collor-e-o-mais-rejeitado,AL,g,1,,,Paulo Dantas,24,Rodrigo Cunha,21,Fernando Collor,17,Rui Palmeira,15,Luciano Almeida,1,Luciano Fontes,1,Cicero Albuquerque,1,,,,,,,,,,
"""AL-00838/2022""",AL,ALAGOAS,"Governador, Senador",1,https://www.brasildefato.com.br/2022/09/01/ipec-em-alagoas-paulo-dantas-e-rodrigo-cunha-lideram-e-collor-e-o-mais-rejeitado,AL,g,0,,,Paulo Dantas,13,Fernando Collor,8,Rodrigo Cunha,7,,,,,,,,,,,,,,,,,,
"""AL-00838/2022""",AL,ALAGOAS,"Governador, Senador",1,https://brazil.postsen.com/local/88330/Ipec-Renan-Filho-has-56--and-Davi-Davino-Filho-has-17--in-the-Senate-race-in-Alagoas--Elections-2022-in-Alagoas.html,AL,s,1,,,Renan Filho,56,Davi Filho,17,Do Valle,4,Suzana Souza,1,Mario Agra,1,,,,,,,,,,,,,,
"""AL-00838/2022""",AL,ALAGOAS,"Governador, Senador",1,https://brazil.postsen.com/local/88330/Ipec-Renan-Filho-has-56--and-Davi-Davino-Filho-has-17--in-the-Senate-race-in-Alagoas--Elections-2022-in-Alagoas.html,AL,s,0,,,Renan Filho,18,Davi Filho,5,,,,,,,,,,,,,,,,,,,,
"""AM-01137/2022""",AM,AMAZONAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-06508/2022""",AM,AMAZONAS,"Governador, Senador",1,https://portalopoder.com.br/wp-content/uploads/2022/09/Pesquisa-eleicao-09-22-governo-senado-amazonas.pdf,AM,g,1,,,Wilson Lima,"32,7",Amazonino Mendes,"26,5",Eduardo Braga,"14,9",Ricardo Nicolau,"3,5",Carol Braz,"2,3",Henrique Oliveira,"1,5",Nair Blair,"0,9",Dr Israel Tuyuka,"0,7",,,,,,,,
"""AM-06508/2022""",AM,AMAZONAS,"Governador, Senador",1,https://portalopoder.com.br/wp-content/uploads/2022/09/Pesquisa-eleicao-09-22-governo-senado-amazonas.pdf,AM,s,1,,,Omar Aziz,"28,4",Arthur Neto,"25,4",Coronel Menezes,"12,1",Luiz Castro,"4,5",Marília Freire,"3,3",Pastor Miranda,1,Bessa,"0,6",,,,,,,,,,
"""AM-07370/2022""",AM,AMAZONAS,"Governador, Senador",1,https://files.reporterparintins.com.br/documents/228926.pdf,AM,g,0,,,Wilson Lima,20,Amazonino Mendes,"15,9",Eduardo Braga,"11,9",Ricardo Nicolau,"2,3",Henrique Oliveira,"0,7",Carol Braz,"0,8",Dr Israel Tuyuka,"0,2",Nair Blair,"0,1",,,,,,,,
"""AM-07370/2022""",AM,AMAZONAS,"Governador, Senador",1,https://files.reporterparintins.com.br/documents/228926.pdf,AM,g,1,,,Wilson Lima,"28,3",Amazonino Mendes,"26,8",Eduardo Braga,"21,5",Ricardo Nicolau,"6,3",Henrique Oliveira,"2,3",Carol Braz,"2,3",Dr Israel Tuyuka,"0,3",Nair Blair,"0,1",,,,,,,,
"""AM-07370/2022""",AM,AMAZONAS,"Governador, Senador",1,https://files.reporterparintins.com.br/documents/228926.pdf,AM,s,0,,,Omar Aziz,16,Arthur Neto,"13,2",Coronel Menezes,"7,9",Luiz Castro,"4,9",Marília Freire,"0,8",Pastor Miranda,"0,3",Bessa,"0,1",,,,,,,,,,
