tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""BR-03476/2022""",BR,BRASIL,Presidente,1,https://180graus.com/pesquisa-eleitoral/rafael-tem-47-95-dos-votos-validos-em-nova-pesquisa-do-datamax-com-apoio-de-lula-vai-a-57-55,PI,pr,0,,,lula,"61,55",jair bolsonaro,"16,75",ciro gomes,"3,2",,,,,,,,,,,,,,,,,,
"""BR-03476/2022""",BR,BRASIL,Presidente,1,https://180graus.com/pesquisa-eleitoral/rafael-tem-47-95-dos-votos-validos-em-nova-pesquisa-do-datamax-com-apoio-de-lula-vai-a-57-55,PI,pr,1,,,lula,"66,1",jair bolsonaro,"16,95",ciro gomes,"5,75",simone tebet,"1,5",andre janones,"1,05",,,,,,,,,,,,,,
"""BA-05185/2022""",BA,Bahia,"Governador, Senador",1,https://static.poder360.com.br/2022/07/GENIALQUAESTJUL22BA-1.pdf,BA,S,0,,,otto alencar,4,raissa soares,1,caca leao,1,,,,,,,,,,,,,,,,,,
"""BR-03793/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-05185/2022""",BA,Bahia,"Governador, Senador",1,https://static.poder360.com.br/2022/07/GENIALQUAESTJUL22BA-1.pdf,BA,S,1,,,otto alencar,32,caca leao,10,raissa soares,6,marcelo nilo,6,tamara azevedo,4,,,,,,,,,,,,,,
MS-07751/2022,MS,Mato Grosso do Sul,"Governador, Senador",1,https://www.agorams.com.br/pesquisa-ibp-aponta-que-marquinhos-segue-em-1o-e-andre-rose-e-riedel-disputam-vaga-no-2o-turno/,MS,G,1,,,marquinhos trad,"21,2",andre puccinelli,19,rose modesto,"17,1",eduardo riedel,"16,4",capitao contar,"5,6",giselle marques,2,,,,,,,,,,,,
MS-07751/2022,MS,Mato Grosso do Sul,"Governador, Senador",1,https://www.agorams.com.br/pesquisa-ibp-aponta-que-marquinhos-segue-em-1o-e-andre-rose-e-riedel-disputam-vaga-no-2o-turno/,MS,G,0,,,marquinhos trad,"16,5",andre puccinelli,"15,8",rose modesto,"11,7",eduardo riedel,"11,4",capitao contar,4,giselle marques,"1,6",,,,,,,,,,,,
"""BR-04516/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03146/2022""",BR,BRASIL,Presidente,1,https://static.poder360.com.br/2022/07/GENIALQUAESTJUL22BA-1.pdf,BA,pr,1,,,lula,62,jair bolsonaro,19,ciro gomes,5,andre janones,2,simone tebet,1,vera lucia,1,,,,,,,,,,,,
"""BR-04560/2022""",BR,BRASIL,Presidente,1,https://www.poder360.com.br/pesquisas/lula-cresce-no-rio-e-passa-bolsonaro-diz-genial-quaest/,RJ,pr,1,,,lula,39,bolsonaro,34,ciro gomes,6,andre janones,2,simone tebet,2,vera lucia,1,,,,,,,,,,,,
"""BR-04560/2022""",BR,BRASIL,Presidente,1,https://www.poder360.com.br/pesquisas/lula-cresce-no-rio-e-passa-bolsonaro-diz-genial-quaest/,RJ,pr,0,,,lula,31,bolsonaro,27,ciro gomes,2,,,,,,,,,,,,,,,,,,
RJ-05160/2022,RJ,Rio de Janeiro,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/lula-cresce-no-rio-e-passa-bolsonaro-diz-genial-quaest/,rj,g,0,,,claudio castro,10,marcelo freixo,5,,,,,,,,,,,,,,,,,,,,
"""BR-04749/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ-05160/2022,RJ,Rio de Janeiro,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/lula-cresce-no-rio-e-passa-bolsonaro-diz-genial-quaest/,rj,s,1,,,romario,32,alessandro molon,11,clarissa garotinho,9,daniel silveira,7,andre ceciliano,5,otoni de paula,4,marcelo itagiba,1,,,,,,,,,,
RJ-05160/2022,RJ,Rio de Janeiro,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/lula-cresce-no-rio-e-passa-bolsonaro-diz-genial-quaest/,rj,s,0,,,romario,3,alessandro molon,1,,,,,,,,,,,,,,,,,,,,
RJ-05160/2022,RJ,Rio de Janeiro,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/lula-cresce-no-rio-e-passa-bolsonaro-diz-genial-quaest/,rj,g,1,,,claudio castro,24,marcelo freixo,22,anthony garotinho,6,rodrigo neves,6,cyro garcia,2,felipe santa,2,eduardo serra,2,paulo ganime,1,coronel emir,1,,,,,,
"""BR-05065/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05630/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-09130/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP-07632/2022,SP,São Paulo,"Governador, Senador",1,https://www.dgabc.com.br/Noticia/3874777/marcio-franca-lidera-corrida-para-o-senado-seguido-por-paulo-skaf-e-janaina-paschoal,sp,g,,,,marcio frança,"24,9",paulo skaf,"13,3",janaina paschoal,"12,6",milton leite,"7,3",aldo rebelo,"5,7",professor hoc,"2,6",ricardo mellao,"2,1",nise yamaguchi,"1,4",,,,,,,,
"""BR-09786/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""CE-05080/2022""",CE,CEARÁ,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""CE-07608/2022""",CE,CEARÁ,"Governador, Senador",1,https://sobralonline.com.br/pesquisa-vox-populi-izolda-fica-20-pontos-atras-de-wagner-mas-vence-se-associada-a-apoiadores/,ce,g,0,,,capitao wagner,11,camilo santana,6,izolda cela,5,roberto claudio,3,,,,,,,,,,,,,,,,
"""CE-07608/2022""",CE,CEARÁ,"Governador, Senador",1,https://sobralonline.com.br/pesquisa-vox-populi-izolda-fica-20-pontos-atras-de-wagner-mas-vence-se-associada-a-apoiadores/,ce,g,1,,,capitao wagner,39,roberto claudio,37,,,,,,,,,,,,,,,,,,,,
"""DF-02959/2022""",DF,DISTRITO FEDERAL,"Deputado Federal, Deputado Distrital, Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""DF-08227/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-02837/2022""",GO,GOIÁS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-06347/2022""",MA,MARANHÃO,Governador,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-06063/2022""",MG,MINAS GERAIS,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/na-disputa-em-mg-zema-tem-457-e-kalil-274-diz-pesquisa/,MG,g,0,,,aecio neves,19,cleitinho,"16,4",alexandre silveira,"7,2",marcelo alvaro,"5,9",duda salabert,"4,5",marcelo aro,"2,7",sara azevedo,"2,4",,,,,,,,,,
"""MG-06063/2022""",MG,MINAS GERAIS,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/na-disputa-em-mg-zema-tem-457-e-kalil-274-diz-pesquisa/,MG,g,1,,,zema,"45,7",kalil,"27,4",carlos viana,"6,4",vanessa portugal,"1,8",,,,,,,,,,,,,,,,
"""MS-07751/2022""",MS,MATO GROSSO DO SUL,"Senador, Governador",1,https://www.perfilnews.com.br/pesquisa-aponta-lideranca-de-marquinho-puccinelli-rose-e-riedel-brigam-pela-vaga-no-2o-turno/,MS,g,0,,,marquinhos trad,"16,5",andre puccinelli,"15,8",rose modesto,"11,7",eduardo riedel,"11,4",capitao contar,4,giselle marques,"1,6",,,,,,,,,,,,
"""MS-07751/2022""",MS,MATO GROSSO DO SUL,"Senador, Governador",1,https://www.jd1noticias.com/politica/ibp-mostra-marquinhos-liderando-e-segunda-vaga-equilibrada/106156/,MS,g,1,,,marquinhos trad,"21,2",andre puccinelli,19,rose modesto,"17,1",eduardo riedel,"16,4",capitao contar,"5,6",giselle marques,2,,,,,,,,,,,,
"""MT-02766/2022""",MT,MATO GROSSO,Deputado Estadual,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PB-08632/2022""",PB,PARAÍBA,"Senador, Governador, Deputado Estadual",1,https://f5online.com.br/pesquisa-opus-joao-azevedo-cai-e-pedro-encosta-nilvan-e-veneziano-empatam/,PB,g,0,,,joao azevedo,14,pedro cunha,7,nilvan ferreira,6,veneziano,3,ricardo coutinho,1,,,,,,,,,,,,,,
"""MT-04074/2022""",MT,MATO GROSSO,"Deputado Federal, Deputado Estadual",1,https://www.abroncapopular.com.br/politica/reck-junior-tem-25-e-lidera-preferencia-do-eleitor-de-tangara-mostra-pesquisa-immapeq/22176,MT,de,1,,,reck junior,25,dr joao,24,davi oliveira,9,prof sebastian,8,rogerio silva,6,eliane antunes,4,edilson sampaio,2,rui wolfarte,2,mauricio da sefaz,1,jose amadeu,1,,,,
"""PB-08632/2022""",PB,PARAÍBA,"Senador, Governador, Deputado Estadual",1,https://f5online.com.br/instituto-opus-ricardo-coutinho-lidera-primeira-pesquisa-para-o-senado-na-paraiba-efraim-cresce/,PB,s,0,,,efraim filho,3,ricardo coutinho,3,cassio cunha,1,daniela ribeiro,1,bruno roberto,1,veneziano,1,sergio queiroz,1,,,,,,,,,,
"""PB-08632/2022""",PB,PARAÍBA,"Senador, Governador, Deputado Estadual",1,https://f5online.com.br/instituto-opus-ricardo-coutinho-lidera-primeira-pesquisa-para-o-senado-na-paraiba-efraim-cresce/,PB,s,1,,,ricardo coutinho,27,efraim filho,23,bruno roberto,6,sergio queiroz,4,rangel junior,2,,,,,,,,,,,,,,
"""PB-08632/2022""",PB,PARAÍBA,"Senador, Governador, Deputado Estadual",1,https://f5online.com.br/pesquisa-opus-joao-azevedo-cai-e-pedro-encosta-nilvan-e-veneziano-empatam/,PB,g,1,,,joao azevedo,26,pedro cunha,18,nilvan ferreira,13,veneziano,12,major fabio,1,,,,,,,,,,,,,,
"""PI-01927/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PI-03265/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PI-05768/2022""",PI,PIAUÍ,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PI-07259/2022""",PI,PIAUÍ,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RJ-05160/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/castro-e-freixo-empatam-na-disputa-no-rj-diz-genial-quaest/,RJ,g,0,,,romario,32,molon,11,garotinho,9,daniel silveira,7,andre ceciliano,5,otoni de paula,4,marcelo itagiba,1,,,,,,,,,,
"""RJ-05160/2022""",RJ,RIO DE JANEIRO,"Governador, Senador",1,https://www.poder360.com.br/pesquisas/castro-e-freixo-empatam-na-disputa-no-rj-diz-genial-quaest/,RJ,g,1,,,castro,24,freixo,22,garotinho,6,neves,6,cyro garcia,2,santa cruz,2,eduardo serra,2,paulo ganime,1,emir laranjeira,1,,,,,,
"""RJ-08780/2022""",RJ,RIO DE JANEIRO,Governador,1,https://noticias.r7.com/eleicoes-2022/pesquisas/rio-de-janeiro/pesquisa-mostra-castro-com-27-e-freixo-com-23-para-o-governo-do-rj-13072022,RJ,s,1,,,romario,25,crivella,17,molon,15,daciolo,8,garotinho,5,andre ceciliano,4,,,,,,,,,,,,
"""RJ-08780/2022""",RJ,RIO DE JANEIRO,Governador,1,https://noticias.r7.com/eleicoes-2022/pesquisas/rio-de-janeiro/pesquisa-mostra-castro-com-27-e-freixo-com-23-para-o-governo-do-rj-13072022,RJ,g,1,,,claudio castro,27,marcelo freixo,23,rodrigo neves,11,santa cruz,2,eduardo serra,1,emir laranjeira,1,paulo ganime,1,cyro garcia,1,,,,,,,,
"""RJ-08780/2022""",RJ,RIO DE JANEIRO,Governador,1,https://noticias.r7.com/eleicoes-2022/pesquisas/rio-de-janeiro/pesquisa-mostra-castro-com-27-e-freixo-com-23-para-o-governo-do-rj-13072022,RJ,g,0,,,claudio castro,15,marcelo freixo,14,rodrigo neves,5,,,,,,,,,,,,,,,,,,
"""RS-01365/2022""",RS,RIO GRANDE DO SUL,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SC-06911/2022""",SC,SANTA CATARINA,"Senador, Governador",1,https://www.4oito.com.br/blog/adelor-lessa/post/pesquisa-ipc-a-lideranca-folgada-de-bolsonaro-9888,sc,s,,,,raimindo colombo,37,jorge boeira,"21,7",dario berger,"12,2",,,,,,,,,,,,,,,,,,
"""SE-04834/2022""",SE,SERGIPE,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://itnet.com.br/2022/07/15/pesquisa-ecm-dataform-sem-o-nome-de-valmir-mitidieri-lidera-levantamento-e-rogerio-tem-maior-rejeicao/,se,g,1,,,fabio mitidieri,"17,77",rogerio carvalho,"16,2",alessandro vieira,"9,26",joao fontes,"2,07",antonio claudio,"1,16",,,,,,,,,,,,,,
"""SP-07632/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.oanhanguera.com.br/noticias/9455-no-grande-abc-elvis-aparece-na-7o-colocacao-atras-de-colombo-e-altino-junior,sp,de,,,,carla morando,"15,4",atila jacomussi,"12,7",ana carolina,"11,2",thiago auricchio,4,marcio da farmacia,"8,9",cleber broch,"6,6",luiz fernando,"5,6",julinho fuzari,"4,9",maua neycar,"4,9",,,,,,
"""SE-08408/2022""",SE,SERGIPE,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SP-07632/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.oanhanguera.com.br/noticias/9455-no-grande-abc-elvis-aparece-na-7o-colocacao-atras-de-colombo-e-altino-junior,sp,df,,,,alex manente,"24,6",luiz marinho,"17,4",marcelo lima,"8,7",sargento simoes,"7,4",diadema taka,"5,1",coronel nishiwaka,"4,4",andre luiz,"3,7",fernando marangoni,"3,1",lair da apraespi,2,nilson bonome,"1,5",,,,
"""SP-07632/2022""",SP,SÃO PAULO,"Governador, Deputado Estadual, Deputado Federal, Senador",1,https://www.oanhanguera.com.br/noticias/9455-no-grande-abc-elvis-aparece-na-7o-colocacao-atras-de-colombo-e-altino-junior,sp,g,,,,rodrigo garcia,"12,1",tarcisio de freitas,"15,2",fernando haddad,"36,6",gabriel colombo,"5,5",altino junior,"2,5",felicio hamuth,"2,3",elvis cezar,"2,1",vinicius poit,"1,7",abraham weintraub,"1,2",,,,,,
"""TO-09568/2022""",TO,TOCANTINS,"Governador, Senador",1,https://www.primeirapagina.to/noticias/para-o-senado-lideran%C3%A7a-continua-com-k%C3%A1tia-abreu-com-26-enquanto-dorinha-tem-21/,to,s,,,,katia abreu,26,professora dorinha,21,ataides oliveira,11,vanderlei luxemburgo,6,,,,,,,,,,,,,,,,
