tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AL-04564/2022""",AL,ALAGOAS,"Governador, Senador",1,http://edivaldojunior.blogsdagazetaweb.com/2022/08/26/paulo-e-collor-somam-58-da-intencoes-de-votos-rodrigo-e-rui-chegam-a-21-pontos/,AL,G,1,,,Paulo Dantas,34,Fernando Collor,24,Rodrigo Cunha,14,Rui Palmeira,7,,,,,,,,,,,,,,,,
"""AL-04564/2022""",AL,ALAGOAS,"Governador, Senador",1,http://edivaldojunior.blogsdagazetaweb.com/2022/08/26/paulo-e-collor-somam-58-da-intencoes-de-votos-rodrigo-e-rui-chegam-a-21-pontos/,AL,S,1,,,Renan Filho,57,Davi Davino Filho,20,Coronel do Valle,2,Mario Agra,2,Bombeira Suzana Souza,1,,,,,,,,,,,,,,
"""AL-09303/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-03759/2022""",AM,AMAZONAS,Governador,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AP-03110/2022""",AP,AMAPÁ,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-02873/2022""",BA,BAHIA,"Governador, Senador",1,"https://www.metro1.com.br/noticias/politica/127770,pesquisa-ipec-aponta-52percent-dos-eleitores-baianos-nao-decidiram-em-quem-votar-para-governador",BA,G,0,,,ACM Neto,29,Jerônimo Rodrigues,6,João Roma,2,,,,,,,,,,,,,,,,,,
"""BA-02873/2022""",BA,BAHIA,"Governador, Senador",1,https://www.acessa.com/politica/2022/08/3473-decisao-que-censurou-datafolha-na-bahia-a-pedido-do-pt-e-revogada-pelo-tre.html,BA,G,1,,,ACM Neto,54,Jerônimo Rodrigues,16,João Roma,8,Giovani Damico,1,Marcelo Mitllet,,,,,,,,,,,,,,,
"""BA-02873/2022""",BA,BAHIA,"Governador, Senador",1,https://www.bahianoticias.com.br/noticia/271874-otto-lidera-a-corrida-para-o-senado-na-bahia-com-30-das-intencoes-de-voto-diz-ipec.html,BA,S,1,,,Otto Alencar,30,Cacá Leão,11,Dra. Raíssa Soares,7,Marcelo Barreto,5,Tâmara Azevedo,5,Cícero Araújo,,,,,,,,,,,,,
"""BR-00288/2022""",BR,BRASIL,Presidente,0,https://www.4oito.com.br/noticia/pesquisa-ipc-lula-mantem-o-maior-indice-de-rejeicao-em-criciuma-60350,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00428/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
