tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AC-00355/2022""",AC,ACRE,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AC-09556/2022""",AC,ACRE,"Governador, Senador",1,https://ac24horas.com/2022/09/13/no-senado-alan-rick-lidera-com-26-marcia-tem-18-ney-16-e-jenilson-11/,AC,s,1,,,Alan Rick,26,Márcia Bittar,18,Ney Amorim,16,Jenilson Leite,11,Nazaré Araújo,6,Vanda Milani,5,,,,,,,,,,,,
"""AC-09556/2022""",AC,ACRE,"Governador, Senador",1,https://ac24horas.com/2022/09/13/big-data-tv-gazeta-gladson-tem-52-jv-24-mara-10-bittar-e-petecao-marcam-7/,AC,g,0,,,Gladson Cameli,36,Jorge Viana,13,Mara Rocha,6,Márcio Bittar,2,Sérgio Petecão,2,,,,,,,,,,,,,,
"""AC-09556/2022""",AC,ACRE,"Governador, Senador",1,https://ac24horas.com/2022/09/13/big-data-tv-gazeta-gladson-tem-52-jv-24-mara-10-bittar-e-petecao-marcam-7/,AC,g,1,,,Gladson Cameli,45,Jorge Viana,21,Mara Rocha,9,Márcio Bittar,6,Sérgio Petecão,6,,,,,,,,,,,,,,
"""AL-00078/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-01016/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-01672/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-03256/2022""",AL,ALAGOAS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,https://novoextra.com.br/noticias/politica/2022/09/82315-justica-eleitoral-suspende-divulgacao-de-pesquisa-do-data-sensus,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-04723/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-06527/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
