tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AL-02634/2022""",AL,ALAGOAS,"Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-05579/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-02872/2022""",AM,AMAZONAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-05007/2022""",AM,AMAZONAS,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-00532/2022""",BA,BAHIA,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00841/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01304/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02498/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02620/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02704/2022""",BR,BRASIL,Presidente,1,https://rankingpesquisa.com.br/noticias/pesquisa-do-instituto-ranking-em-mato-grosso-do-sul-24-07-2022-completa-em-pdf/,MS,pr,0,,,Bolsonaro,"32,6",Lula,"28,2",Tebet,"2,4",Ciro,"1,5",,,,,,,,,,,,,,,,
"""BR-02704/2022""",BR,BRASIL,Presidente,1,https://rankingpesquisa.com.br/noticias/pesquisa-do-instituto-ranking-em-mato-grosso-do-sul-24-07-2022-completa-em-pdf/,MS,pr,1,,,Bolsonaro,"39,2",Lula,34,Tebet,"3,3",Ciro,"2,5",,,,,,,,,,,,,,,,
"""BR-02769/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03465/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03547/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04886/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05065/2022""",BR,BRASIL,Presidente,1,https://grandepicos.com.br/2022/07/22/amostragem-lula-dispara-em-pesquisa-com-7657-contra-1504-de-bolsonaro/,PI,pr,1,,1,Lula,"76,57",Bolsonaro,"15,04",Ciro,"5,4",,,,,,,,,,,,,,,,,,
"""BR-05065/2022""",BR,BRASIL,Presidente,1,https://grandepicos.com.br/2022/07/22/amostragem-lula-dispara-em-pesquisa-com-7657-contra-1504-de-bolsonaro/,PI,pr,0,,1,Lula,62,Bolsonaro,"12,5",,,,,,,,,,,,,,,,,,,,
"""BR-05211/2022""",BR,BRASIL,Presidente,1,https://www.gp1.com.br/eleicoes-2022/noticia/2022/7/22/rafael-fonteles-tem-5558-dos-votos-validos-com-apoio-de-lula-diz-datamax-530353.html,PI,pr,1,,,Lula,68,Bolsonaro,"14,65",Ciro,"5,6",Tebet,"1,15",Janones,"1,05",,,,,,,,,,,,,,
"""BR-05211/2022""",BR,BRASIL,Presidente,1,https://www.gp1.com.br/eleicoes-2022/noticia/2022/7/22/rafael-fonteles-tem-5558-dos-votos-validos-com-apoio-de-lula-diz-datamax-530353.html,PI,pr,0,,,Lula,"64,45",Bolsonaro,"14,1",Ciro,"3,5",,,,,,,,,,,,,,,,,,
"""BR-05688/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05938/2022""",BR,BRASIL,Presidente,1,https://static.poder360.com.br/2022/07/pesquisa-btg-fsb-25-jul-2022.pdf,BR,pr,0,,,Lula,40,Bolsonaro,30,Ciro,3,,,,,,,,,,,,,,,,,,
"""BR-05938/2022""",BR,BRASIL,Presidente,1,https://static.poder360.com.br/2022/07/pesquisa-btg-fsb-25-jul-2022.pdf,BR,pr,1,,,Lula,44,Bolsonaro,31,Ciro,9,Tebet,2,Janones,2,Pablo Marçal,1,,,,,,,,,,,,
"""BR-06534/2022""",BR,BRASIL,Presidente,1,https://tribunadotocantins.com.br/wp-content/uploads/2022/07/PESQUISA-PRESIDENTE-E-SENADO_TOCANTINS.pdf,TO,pr,0,,,Bolsonaro,"34,5",Lula,"12,9",Ciro,"2,2",Tebet,"1,5",,,,,,,,,,,,,,,,
"""BR-06534/2022""",BR,BRASIL,Presidente,1,https://tribunadotocantins.com.br/wp-content/uploads/2022/07/PESQUISA-PRESIDENTE-E-SENADO_TOCANTINS.pdf,TO,pr,1,,,Bolsonaro,"52,8",Lula,"23,2",Ciro,5,Tebet,"3,3",,,,,,,,,,,,,,,,
"""BR-06695/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07639/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07876/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08126/2022""",BR,BRASIL,Presidente,1,https://www.maisgoias.com.br/goias-pesquisas-mais-goias-bolsonaro-segue-lider-no-estado-com-5091/,GO,pr,1,,,Bolsonaro,"50,91",Lula,"30,69",Ciro,"5,97",Tebet,"2,8",Pablo Marçal,"1,34",Janones,"1,22",,,,,,,,,,,,
"""BR-08220/2022""",BR,BRASIL,Presidente,1,https://congressoemfoco.uol.com.br/area/pais/xp-ipespe-lula-tem-44-das-intencoes-de-voto-bolsonaro-35/,BR,pr,0,,,Lula,40,Bolsonaro,30,Ciro,4,Tebet,1,Pablo Marçal,1,,,,,,,,,,,,,,
"""BR-08220/2022""",BR,BRASIL,Presidente,1,https://congressoemfoco.uol.com.br/area/pais/xp-ipespe-lula-tem-44-das-intencoes-de-voto-bolsonaro-35/,BR,pr,1,,,Lula,44,Bolsonaro,35,Ciro,9,Tebet,4,Janones,2,Pablo Marçal,1,D'Ávila,1,,,,,,,,,,
"""BR-08833/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08880/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""DF-02081/2022""",DF,DISTRITO FEDERAL,"Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ES-07861/2022""",ES,ESPÍRITO SANTO,"Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-00832/2022""",GO,GOIÁS,"Senador, Governador",1,https://www.maisgoias.com.br/goias-pesquisas-mais-goias-delegado-waldir-lidera-na-disputa-ao-senado/,GO,s,1,,,Waldir Soares,"20,34",Wilder Morais,"13,03",Vanderlei Azevedo,"8,65",Alexandre Baldy,"8,16",João Campos,"4,99",Lissauer Vieira,"4,87",Leonardo Rizzo,"4,51",Luiz do Carmo,"2,8",Eduardo Rodovalho,"1,34",,,,,,
"""GO-00832/2022""",GO,GOIÁS,"Senador, Governador",1,https://www.jornalopcao.com.br/eleicoes-2022/goias-pesquisas-caiado-lidera-disputa-pelo-governo-com-36-418604/,GO,g,1,,,Ronaldo Caiado,"36,05",Gustavo Mendanha,"19,12",Marconi Perillo,"13,89",Vitor Hugo,"11,08",Wolmir Amado,"4,14",Edigar Diniz,"2,44",Cíntia Dias,"1,58",,,,,,,,,,
"""GO-01212/2022""",GO,GOIÁS,Governador,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-00040/2022""",MA,MARANHÃO,"Governador, Senador",1,https://johncutrim.com.br/senado-flavio-dino-lidera-com-tem-30-pontos-de-vantagem-em-nova-pesquisa/,MA,s,1,,,Flávio Dino,54,Roberto Rocha,24,Pastor Bel,6,Paulo Romão,2,Antonia Cariongo,1,Saulo Arcangeli,1,,,,,,,,,,,,
"""MA-00040/2022""",MA,MARANHÃO,"Governador, Senador",1,https://johncutrim.com.br/exata-weverton-29-brandao-27-lahesio-15-edivaldo-12/,MA,g,1,,,Weverton Rocha,29,Carlos Brandão,27,Lahésio Bonfim,15,Edivaldo Holanda Jr,12,Simplício Araújo,2,Hertz Dias,1,,,,,,,,,,,,
"""MA-08398/2022""",MA,MARANHÃO,"Governador, Deputado Estadual, Deputado Federal, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-05124/2022""",MG,MINAS GERAIS,"Senador, Governador",1,https://static.poder360.com.br/2022/07/RTBD_MINASGERAIS_JULHO_22-1.pdf,MG,g,0,,,Zema,16,Kalil,8,Carlos Viana,2,Aécio Neves,1,,,,,,,,,,,,,,,,
"""MG-05124/2022""",MG,MINAS GERAIS,"Senador, Governador",1,https://static.poder360.com.br/2022/07/RTBD_MINASGERAIS_JULHO_22-1.pdf,MG,g,1,,,Zema,44,Kalil,33,Carlos Viana,8,Marcus Pestana,2,Lorene Figueiredo,1,Vanessa Portugal,1,,,,,,,,,,,,
"""MG-05124/2022""",MG,MINAS GERAIS,"Senador, Governador",1,https://static.poder360.com.br/2022/07/RTBD_MINASGERAIS_JULHO_22-1.pdf,MG,s,1,,,Aécio,16,Alexandre Silveira,11,Cleitinho,10,Duda Salabert,7,Marcelo Álvaro Antonio,3,Paulo Piau,2,Marcelo Aro,1,,,,,,,,,,
"""MG-07067/2022""",MG,MINAS GERAIS,"Senador, Governador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-08733/2022""",MG,MINAS GERAIS,"Deputado Estadual, Governador, Deputado Federal, Senador",1,https://www.otempo.com.br/politica/zema-lidera-pesquisa-espontanea-e-vence-todos-os-adversarios-no-2-turno-1.2704971,MG,g,0,,,Zema,"25,7",Kalil,"9,4",,,,,,,,,,,,,,,,,,,,
